,GBM4,GBM6,GBM8,GBM9,O2,GBM14,GBM16,GBM21,GBM24,GBM28,O3,O4,O9,GBM30,GBM32,GBM35,GBM36,GBM42,GBM45,GBM50,A5,O10,GBM51,GBM56,GBM57,GBM58
NRP1,3.6812277559418,3.43119065526962,3.45787417923735,3.30516836822059,3.17210238699563,3.61041857282297,3.00684326530515,3.26592810204037,3.47141361918867,3.50605562311266,3.060351777516,2.27152796520818,2.83030824332602,3.43361656411484,2.99900345456965,3.40117816644609,2.9847774669147,3.79698436056129,3.32927601571021,3.00270459858299,2.58647928017524,2.92562248563338,3.60626191770331,3.30206498804233,3.41726819974639,3.40316841108883
LTF,3.45444588780002,4.20685935048411,3.41590457867577,3.28390994515903,2.33079108030792,3.9328535048104,4.35144861625538,3.66149181358986,4.19453856734626,1.80543968561349,2.00441166324911,1.93969393365486,1.51264437952577,1.90575271852308,3.16891537187146,4.78847948048344,1.82936810798882,4.253941284536,4.16260484719362,2.10415921814325,2.13757246987302,1.56746161941083,1.88806149361846,1.83286641979685,2.309777036311,3.87348120874829
WDR1,4.07915424656809,4.21375024816143,4.00789796331359,4.0108230850498,3.853494520049,4.01050848667181,4.07914975855625,3.96183364393877,4.01502166224865,4.14111318236545,3.78082599572573,3.88791001291079,3.84079552288864,3.90717867140547,3.95965345920792,4.04360840017976,3.93853293393221,4.47975718058599,4.09625241047014,3.9460495699242,3.94825800064369,4.07655707151378,4.28494769896497,4.0228859745627,4.00715326665674,4.15411209432649
FAM82B,3.70236624921076,3.66415796581754,3.90063510672013,3.84512651639025,3.62618828634661,3.64722810282868,3.80499932896452,3.83572284122655,3.71834704253657,3.72135069537139,3.88067173768142,3.57384581334577,3.8167237287113,3.88715508213755,3.80394896915023,3.89030966416489,3.74534879493613,3.86206288901363,3.78520579418582,3.79842467068031,3.85248914300288,3.42296406470827,3.75645733379631,3.61002081146111,3.77457163229909,3.66232369793279
ADIPOR2,3.70547147330097,3.72584346230367,3.64332503437488,3.82465272293321,3.76574594614204,3.61474655718201,3.84995608381942,3.78803091711479,3.83817068410814,3.80974813736028,3.87322361599411,3.76183262883125,4.08397879263662,4.11077446498048,4.03830260959532,3.63068085160551,3.80916860621355,3.6359886221663,3.68170197838707,3.79884862202671,4.07122240958452,3.87352339963255,3.77390640774548,3.74725694147569,4.05794803758591,3.67254384334118
DTNA,3.33621590012153,3.44917204798456,3.28676041441191,3.50827782246674,3.2380144712805,3.20523143882,3.41009379946184,3.38696956774758,3.60383220064674,2.93076875900225,2.9672792669946,3.44959594363241,3.50884781573882,3.84832782266501,3.31062789778369,3.59418308815542,3.28734749803294,2.82294767037705,3.54746702242639,3.64460725205227,3.77133873749026,3.56721910776276,3.58513257222171,3.38363353440428,2.99219020205622,3.72979964318081
BTN3A3,3.91178424569922,3.69790833431417,3.98814658270143,3.70149234388337,3.55123841086823,3.92075520333431,4.06194014559206,3.92545401348779,3.65894550851043,3.91734483813994,3.45410180972694,3.67227486616231,3.57798280344482,3.26805092975749,3.93386123759029,3.78608094175002,3.64952246066845,3.94298567789232,3.6998646842289,3.80233072423464,3.56926175116764,3.38734016441725,3.78051597622628,4.02533995194676,3.88700148215554,4.16421403784388
LIFR,3.35551722446674,3.49081147258308,3.44466829495803,3.8125952698091,3.41318086178764,3.12941531068399,4.05684240749175,3.8484842137553,3.96741429777674,3.63217637783437,3.23349919413683,3.92404423813154,3.99458714973091,3.55773944523907,3.63634926107021,3.24065730926905,3.45981044581216,3.35382720969228,3.62803123069193,3.81012231691622,4.20463803116331,3.5055729379785,3.55159221832567,3.42781592429272,3.32111395409106,3.75651318018747
MS4A6A,4.72899630585356,4.49360770692619,4.44108559633728,4.57286184788332,3.62012157824975,4.70807085883553,4.24209403362555,4.35519230288581,4.57385936890946,3.63326156093403,3.9764387090961,4.46844097429566,3.52772615666593,4.05013210300353,4.50880290862378,4.41403059127658,4.03588796723334,4.71569605512044,4.46617142069504,4.20469021679212,4.10436482927655,3.60381706197697,4.35912523815633,4.42638585089345,3.88599687163003,4.85328890625853
ATP5J2,4.30843092485704,4.43961779746616,4.3287290596688,4.26375320579704,4.26177669798352,4.3110156961304,4.28140688173919,4.36489523658955,4.21711231871255,4.37658914632721,4.18115479956055,4.22057237789486,4.14748534723822,4.27108139070298,4.59251306652918,4.50610652988477,4.23517283637264,4.51933666140968,4.35263703476565,4.52985699563724,3.9934018383038,4.13985378328997,4.34391772957087,4.28630527122496,4.31584845315266,4.25317123525014
TRIM6,3.23861332781993,3.37839644724033,3.2386331334276,2.95758478169126,2.93890931466841,3.29088166123805,3.15866970707406,3.36769763037084,3.3087152700104,3.20912236356403,2.69765209441249,2.74872203588062,2.63870185944734,3.19753361602536,3.27606018336386,3.28965895124784,2.86537702624325,3.0828743736185,3.17040929175377,3.56934265333488,2.08066616317666,3.22230746967982,3.46176226482618,3.13116938308932,2.81757197977556,3.40735945735212
SLC16A3,3.6147569963943,3.62596607632343,3.44608586285953,3.14214847221228,2.71906184138057,3.77165353858803,3.17608517889037,3.37187379291595,3.39533705368836,2.78468931251098,2.87042907255885,3.16612745287653,2.80800221825846,2.88142403254036,3.16156383986054,3.49774753637185,2.22643749767907,3.25009806592411,3.41131104522431,3.22909180438962,2.4696747725518,3.11204904378897,3.76835760590139,3.20069540429829,3.16772042107738,3.53662673758356
N50714,2.94324069109788,2.89622078124751,3.24997303463167,3.34234410589462,3.50529381454548,3.04969819539419,2.98760147336518,3.24362927923369,3.25559062990549,3.54052417529467,3.33397999121638,3.42659014289848,3.49187371927484,3.08196661793154,3.1281623455813,3.30300220214645,3.45956767817908,2.92404604866774,3.26961636870602,2.3882415604911,3.82691697065753,3.2734066559461,3.04618640506791,3.19604402440958,3.37910854456817,3.33416633809819
ZNF148,3.63844233064788,3.65530673934834,3.58463433302276,3.60209299645441,3.54872984035082,3.58213145767632,3.56871541353588,3.49080782548024,3.64016389835574,3.35883032222095,3.65471661848363,3.71514610283924,3.71204581463655,3.65074247415525,3.53343775933643,3.47299561098593,3.66253666283651,3.28965315560511,3.49651119606228,3.70912412551353,3.85167073262553,3.6350166291261,3.59416362901641,3.66412549735871,3.26554230135685,3.66080715725269
CCM2,3.79175785773119,3.94285809034633,3.91191464587449,3.78748328677786,3.79412854187496,4.15748278875685,3.76284587363536,3.8816022631061,3.78196966943051,3.86279799864582,3.74925770980395,3.71343467763821,3.67890561159895,3.66007344892149,3.79304642001092,4.02426222359576,4.02179874478879,3.79204993342249,3.98410951467174,3.9039347362514,3.57624653233376,3.94217841194282,3.87016813996433,3.92563913340173,3.81912213611782,3.6882471378204
ZNF770,3.56811156926085,3.87377889814807,3.44889560631463,3.78212641226978,3.83839473217621,3.62546185549396,3.57708868403803,3.66246146621755,3.66730265165432,3.78475461922296,3.50425345695239,3.44001691850806,3.81373119779206,3.65318529713501,3.78806332141671,3.71305577905919,3.63353218109428,3.48930950457132,3.68539649400273,3.656020923316,3.93879267452251,3.83847631872336,3.58362242960562,3.73804805979753,3.71499804204673,3.64086259412924
SPP1,4.83137469070773,4.80376676781888,4.55369143383366,4.51478170397053,4.26980991409612,4.61488263740814,4.57958666800069,4.83613826628141,4.63584495570901,4.55838776999371,4.40442624621481,4.15163448389149,4.05785582861526,4.73680775569932,4.69020248804063,4.96303464613136,4.09965595673888,4.9557132397178,4.67976302807659,4.61948794168327,3.81341931554075,4.8290803915187,4.85300595210076,4.614580497789,4.81549645991511,4.7797600783656
AV685992,3.8277192173264,3.53359159428212,3.63470936926327,3.58905183919793,3.67216872531672,3.50915626683331,3.57448940934279,3.3830221443281,3.68444731529393,3.75037006198668,3.72920991832305,3.82873927367284,3.61469941943232,3.57324604875212,3.76968543289317,3.4979832619845,3.62097602377742,3.58555930880711,3.63416841830234,3.63112422180335,3.97651829855053,3.69608935099004,3.66160447706061,3.644790510964,3.61232485097506,3.5926892777801
MGEA5,3.4460602064889,3.59897589014991,3.67112228011573,3.72406120953124,3.84906335525791,3.73147369010559,3.2852599517863,3.43222827510333,3.51457444700527,3.0558525085569,3.84161903088727,3.81484939582423,3.87602565741856,3.76425334174013,3.45372858509185,3.61540310625049,3.68991369683079,2.91425110444134,3.46422910131787,3.3236645356081,3.7806652565076,3.79733887840305,3.31463898809827,3.70022269897936,2.45100154124462,3.56742516898462
C10orf62,3.39119684070529,3.14107709235447,3.15456759827357,2.68484356703541,3.42053282795866,3.53812022737241,3.10078981598994,3.30115679114146,3.45741678621633,3.064186844943,3.42767238082706,3.35749938187186,2.7900239456967,3.15025402514167,3.26306957808639,3.23321218797736,3.18919347713611,3.57943842394628,3.39139846036957,3.28988915403372,3.2484176387169,3.35238745674511,3.21241721353928,3.17914574287104,3.19460341168022,3.3443144474295
IPO11,3.7073417282203,3.78516320483742,3.64041345512236,3.80246666974101,3.60953475632872,3.72236750645348,3.84976456222287,3.83510689342614,3.56356591878993,3.66749507274231,3.68685023615115,3.61084948698496,3.66296803597888,3.7221839314893,3.65781319861543,3.77697227922474,3.51442886985791,3.6712171958994,3.80151854617045,3.90396431824418,3.52258388954485,3.58850845887703,3.60845500029649,3.65585826713868,3.88038125414739,3.73855828231922
RPS6KA3,3.92017755751598,3.99947692485616,3.94264651752468,3.85172505617985,3.9161335052783,4.18564347841286,3.65513094028442,3.84850600552315,3.96885352845545,3.74500433017889,3.99697496426527,3.62917954561107,3.67490300727868,3.73923561594317,3.68450497111959,3.8936640209353,3.88745210200343,3.93246011665714,3.78758677704174,3.91665862409899,3.57676426454953,3.86009401430271,3.94081441232739,3.90558386054598,3.68600671170456,3.94713887998387
IQGAP3,3.46956298145709,3.15301319443802,3.20816553487305,3.0492579604156,3.53037427767532,3.2127741717568,2.80049231396638,3.15380572120656,3.40946173412858,2.41466087763391,3.32824256496964,3.04000348702883,2.86001141415689,2.43218011345175,3.14912885626799,2.59322512857058,1.8202145998158,3.07148396704463,2.54045961847671,3.14536704379034,1.40718688263082,2.28271272303527,3.2909163357144,3.37500060332624,2.59846110570473,3.05074158201758
CMTM6,4.13474272492548,4.08697687344019,4.05520924474879,3.98456520557191,3.89294943233685,4.1015820519254,3.97606142357577,4.08082876188135,4.06720990477546,3.78494777264315,3.89289608253796,3.95783921594291,3.86001381206032,3.84276982399807,4.03173117662068,3.92655254492873,3.88967285164117,4.30205697264501,4.08979677146615,3.84059991770664,3.5881544595259,3.62201984267322,4.03791542149203,4.07540719826967,3.88042009183932,4.14662291136876
SCOTIN,4.38505433328284,4.43599069283996,4.45474880173278,4.0275883021858,4.15464851864897,4.4709754265991,4.15246456490095,4.18253305430231,4.10009916416534,3.96413885030174,4.05664148999423,4.0941676453985,4.0062743541407,4.2027192708788,4.3064108725369,4.33406377671095,4.08993293364183,4.50051439474478,4.27560841632932,4.27199892269899,3.87201494373834,4.16494841231327,4.3857198723211,4.24704612604209,4.13511731557925,4.33095836985403
DYNC1H1,3.53427391336366,3.21078307073475,3.30839087451352,3.36965290144768,3.35081726884377,3.64655810370477,4.0086257177448,3.32004777944532,3.45674291612415,3.82193032964243,3.91147343644862,3.83191377714748,3.77753396897799,3.76158477561987,3.61640293285726,3.93330188856164,3.62000418440004,3.52754973585655,3.29487916067974,3.77936377115835,3.65875202432889,3.91317815223252,3.66670653948196,3.63949625082384,3.61453497725233,3.56178259599925
CYP2E1,2.186040471784,2.76884742956244,2.88219940691207,3.20063329654521,2.95537935428302,2.30344446330826,2.82064603875923,2.8352909635809,2.85158119697973,3.13456212609168,3.14236067907521,3.27139942300276,3.24656012610617,3.09976107135126,3.0886363912823,2.93135055516449,3.21290453076225,2.36768012290498,2.36155786144052,2.66426580014767,3.19213070931437,3.14638202366591,2.82448184849663,2.58861340417129,3.08404980135621,1.9801806912413
MTP18,3.37305367763506,3.28878739925125,3.55030872068176,2.919993331686,3.26753192603342,2.7957312894498,3.25424853540029,3.0567836891339,3.22413017577705,2.89940460586266,2.28501015848005,2.13380387489232,2.9331748681653,2.23922688205103,3.38433620691662,3.30141743062194,3.50444367576043,3.6978233442242,3.22085176889362,3.30412048742121,2.27294336227208,2.82337575183984,3.6714046514963,3.17479541970061,3.57415401095438,2.04690078461455
TMEM165,3.32404548404744,2.35878926133927,2.39326977371267,2.96669352293016,2.38603678019364,3.01430711921265,2.75170087318552,2.99136298981779,3.28339916011465,3.01954497058369,2.62407057077185,3.04251841648423,2.25067123486174,3.17231067646101,2.95803610269184,2.35882157809926,2.91186309699653,2.89632004402037,2.29500600300981,2.41643412683115,2.6469406253112,2.33779458685037,3.34455986722313,3.08728865409748,2.88389867112176,2.22874416738169
C8orf46,3.34956463042033,3.42704509907867,3.73758778222896,3.78194757023786,3.97480463906653,3.17124129370476,3.58360215160875,3.5912296075815,3.43451557195199,3.17110630064607,3.67484452154008,3.80847444152346,4.17266713666926,4.09930970987555,3.43771378888402,3.79448790723877,3.22187098492461,3.08399396886269,3.75135579176961,3.00205628589529,3.83375890209235,4.04492281317863,3.43876046962721,3.99654743868455,3.21541256017806,3.32615411573297
AGTRAP,3.90188641079546,3.88895906313638,3.85797116330661,3.62474008136572,3.42822520861689,3.9221829516664,3.74961389218415,3.74380598735379,3.81008573392731,3.45199677953684,2.66848842045722,3.00259323194713,3.16998784747305,3.9125342960827,3.75540335220602,4.03250138879266,3.56890131342361,4.06804200107413,3.80388853265351,3.92496394904301,2.81656805822655,3.67304663209107,3.9807308305337,3.78011250445042,3.45622159860642,3.9206807653621
C3,4.5210017828022,4.2251081930247,4.38855232070387,4.57239410357656,3.93953692355182,4.48659546524534,4.21518074574891,4.74365424943669,4.62773855482905,4.23628893226143,3.78528120554545,2.96312691386031,3.91764575299585,4.26732255498479,4.71673995852688,4.53138061485784,4.10683543277832,4.93599051474617,4.76859876881128,4.31599017149159,3.94646891919933,3.82572184366006,4.48530083718462,4.3027563548189,4.42649340124673,4.87501910582791
WDFY3,3.6882455352745,3.90372934048919,3.68144413216603,3.8646143620407,3.91392977235349,3.65280166994678,3.749100636936,3.71772965287761,3.88422621828677,3.70365027522112,3.52349973307465,3.9666250095711,3.8442476659676,3.93575250745439,3.79472569337387,3.72595163126056,3.86036496194368,3.56950324221607,3.72363871033788,3.66301059303112,4.031472654292,3.71027623872755,3.79823970102241,3.71233539774739,3.66803433139069,3.79852455055589
CTSB,4.34180906320692,3.83486234030647,3.95669934790197,3.92691318925743,3.64577850015217,4.04066123088278,4.05990303436992,4.24129903159545,4.15010503161776,4.14977856083373,3.81993837212807,3.97286719870627,3.80403026548178,4.04140393718767,4.15809782358302,4.15320206174846,3.92719512117885,4.5456028556653,3.97763083922376,4.01498142749251,3.76618932129143,3.97543180850926,4.31952902482096,3.91740677116759,4.22384476800323,4.1688731301157
BCAT1,4.27366036656069,4.51354000396949,4.53246237382301,3.68913946012374,3.85566843766478,3.7749292402529,3.55459332972857,4.04953738309807,3.67071144919842,3.86389539432788,3.48762106523693,3.37190976181501,3.23879605667967,3.57782532019857,3.71265475153369,4.33294759888517,3.7272329123715,4.59699635302211,3.83169595774842,4.44998820686971,3.24186461424637,4.16778969062392,4.48661234851899,4.49866253432558,3.99128904382729,3.83576132085954
WDR22,3.5509480735164,3.55130126324466,3.75926780746384,3.577751953913,3.76126552295768,3.56656169326239,3.79400084781227,3.58037828699687,3.53602496807761,3.68604572786968,3.60660823545974,3.85002847306319,3.93191602828931,3.76780192729019,3.70601842350575,3.58794914444546,3.75394168245066,3.49138761063488,3.66408163755735,3.47443787259573,3.80261625644868,3.86684954887194,3.52654836052587,3.60875445945795,3.66995641258643,3.72892561880748
GPAM,3.53469937529567,3.63535404229055,3.33117940459993,3.43854503839752,3.62970005108053,3.46174801686328,3.722892283787,3.50938668867636,3.44772921812253,3.82186147961049,3.74009342242116,3.67678941813333,3.71394593544629,3.5226352549787,3.42732362400414,3.81080405246395,3.58430883048096,3.68928052692346,3.60052574498484,3.71909285686467,3.80713870578004,3.45014190751552,3.53865591023056,3.46335493657358,3.58066511917686,3.39355730470394
